Symbol,Name,Market,YF_Ticker,CFICode,市場別,產業別,上市日
8087,麗升能源,TPEx,8087.TWO,ESVUFR,上櫃,綠能環保,2004/02/25
8088,品安,TPEx,8088.TWO,ESVUFR,上櫃,半導體業,2004/02/27
8089,康全電訊,TPEx,8089.TWO,ESVUFR,上櫃,通信網路業,2020/09/23
8091,翔名,TPEx,8091.TWO,ESVUFR,上櫃,半導體業,2004/06/24
8092,建暐,TPEx,8092.TWO,ESVUFR,上櫃,其他電子業,2004/02/02
8093,保銳,TPEx,8093.TWO,ESVUFR,上櫃,電子零組件業,2004/12/31
8096,擎亞,TPEx,8096.TWO,ESVUFR,上櫃,電子通路業,2004/07/15
8097,常珵,TPEx,8097.TWO,ESVUFR,上櫃,通信網路業,2004/03/01
8099,大世科,TPEx,8099.TWO,ESVUFR,上櫃,資訊服務業,2004/03/29
8102,傑霖科技,TPEx,8102.TWO,ESVUFR,上櫃,半導體業,2025/12/22
8107,大億金茂,TPEx,8107.TWO,ESVUFR,上櫃,電機機械,2005/11/15
8109,博大,TPEx,8109.TWO,ESVUFR,上櫃,電子零組件業,2005/03/22
8111,立碁,TPEx,8111.TWO,ESVUFR,上櫃,光電業,2004/02/09
8121,越峰,TPEx,8121.TWO,ESVUFR,上櫃,電子零組件業,2005/02/17
8147,正淩,TPEx,8147.TWO,ESVUFR,上櫃,電子零組件業,2013/04/30
8155,博智,TPEx,8155.TWO,ESVUFR,上櫃,電子零組件業,2012/12/18
8171,天宇,TPEx,8171.TWO,ESVUFR,上櫃,綠能環保,2011/12/19
8176,智捷,TPEx,8176.TWO,ESVUFR,上櫃,通信網路業,2013/06/25
8182,加高,TPEx,8182.TWO,ESVUFR,上櫃,電子零組件業,2006/05/25
8183,精星,TPEx,8183.TWO,ESVUFR,上櫃,其他電子業,2005/03/30
8227,巨有科技,TPEx,8227.TWO,ESVUFR,上櫃,半導體業,2022/12/20
8234,新漢,TPEx,8234.TWO,ESVUFR,上櫃,電腦及週邊設備業,2007/06/07
8240,華宏,TPEx,8240.TWO,ESVUFR,上櫃,光電業,2005/06/23
8255,朋程,TPEx,8255.TWO,ESVUFR,上櫃,電機機械,2006/04/25
8272,全景軟體,TPEx,8272.TWO,ESVUFR,上櫃,資訊服務業,2024/10/23
8277,商丞,TPEx,8277.TWO,ESVUFR,上櫃,半導體業,2004/12/27
8279,生展,TPEx,8279.TWO,ESVUFR,上櫃,生技醫療業,2016/09/26
8284,三竹,TPEx,8284.TWO,ESVUFR,上櫃,資訊服務業,2020/05/18
8289,泰藝,TPEx,8289.TWO,ESVUFR,上櫃,電子零組件業,2008/04/24
8291,尚茂,TPEx,8291.TWO,ESVUFR,上櫃,電子零組件業,2011/11/29
8299,群聯,TPEx,8299.TWO,ESVUFR,上櫃,半導體業,2004/12/06
8342,益張,TPEx,8342.TWO,ESVUFR,上櫃,其他業,2017/11/23
8349,恒耀,TPEx,8349.TWO,ESVUFR,上櫃,鋼鐵工業,2006/03/10
8354,冠好,TPEx,8354.TWO,ESVUFR,上櫃,其他業,2004/04/15
8358,金居,TPEx,8358.TWO,ESVUFR,上櫃,電子零組件業,2010/09/27
8383,千附,TPEx,8383.TWO,ESVUFR,上櫃,半導體業,2004/09/10
8390,金益鼎,TPEx,8390.TWO,ESVUFR,上櫃,綠能環保,2008/05/21
8401,白紗科,TPEx,8401.TWO,ESVUFR,上櫃,其他業,2010/03/29
8403,盛弘,TPEx,8403.TWO,ESVUFR,上櫃,生技醫療業,2011/03/01
8409,商之器,TPEx,8409.TWO,ESVUFR,上櫃,生技醫療業,2013/11/25
8410,森田,TPEx,8410.TWO,ESVUFR,上櫃,電腦及週邊設備業,2011/02/23
8415,大國鋼,TPEx,8415.TWO,ESVUFR,上櫃,鋼鐵工業,2016/09/07
8416,實威,TPEx,8416.TWO,ESVUFR,上櫃,資訊服務業,2012/09/19
8421,旭源,TPEx,8421.TWO,ESVUFR,上櫃,其他業,2012/11/23
8423,保綠-KY,TPEx,8423.TWO,ESVUFR,上櫃,綠能環保,2012/03/14
8424,惠普,TPEx,8424.TWO,ESVUFR,上櫃,建材營造業,2012/12/18
8426,紅木-KY,TPEx,8426.TWO,ESVUFR,上櫃,其他業,2011/12/13
8431,匯鑽科,TPEx,8431.TWO,ESVUFR,上櫃,其他電子業,2015/03/30
8432,東生華,TPEx,8432.TWO,ESVUFR,上櫃,生技醫療業,2012/04/30
8433,弘帆,TPEx,8433.TWO,ESVUFR,上櫃,居家生活,2012/12/19
8435,鉅邁,TPEx,8435.TWO,ESVUFR,上櫃,其他業,2012/12/28
8436,大江,TPEx,8436.TWO,ESVUFR,上櫃,生技醫療業,2013/09/12
8437,大地-KY,TPEx,8437.TWO,ESVUFR,上櫃,其他業,2015/05/06
8440,綠電,TPEx,8440.TWO,ESVUFR,上櫃,綠能環保,2018/03/28
8444,綠河-KY,TPEx,8444.TWO,ESVUFR,上櫃,其他業,2015/10/27
8446,華研,TPEx,8446.TWO,ESVUFR,上櫃,文化創意業,2013/12/19
8450,霹靂,TPEx,8450.TWO,ESVUFR,上櫃,文化創意業,2014/10/07
8455,大拓-KY,TPEx,8455.TWO,ESVUFR,上櫃,其他電子業,2016/01/08
8472,夠麻吉,TPEx,8472.TWO,ESVUFR,上櫃,數位雲端,2016/01/11
8477,創業家,TPEx,8477.TWO,ESVUFR,上櫃,數位雲端,2025/08/25
8489,三貝德,TPEx,8489.TWO,ESVUFR,上櫃,其他業,2017/04/27
8905,裕國,TPEx,8905.TWO,ESVUFR,上櫃,其他業,1996/01/31
8906,花王,TPEx,8906.TWO,ESVUFR,上櫃,其他業,1996/04/23
8908,欣雄,TPEx,8908.TWO,ESVUFR,上櫃,油電燃氣業,1997/02/14
8916,光隆,TPEx,8916.TWO,ESVUFR,上櫃,其他業,1999/04/20
8917,欣泰,TPEx,8917.TWO,ESVUFR,上櫃,油電燃氣業,1999/05/06
8921,沈氏,TPEx,8921.TWO,ESVUFR,上櫃,其他業,2000/03/21
8923,時報,TPEx,8923.TWO,ESVUFR,上櫃,文化創意業,1999/12/27
8924,大田,TPEx,8924.TWO,ESVUFR,上櫃,運動休閒,2000/02/09
8927,北基,TPEx,8927.TWO,ESVUFR,上櫃,油電燃氣業,2000/11/02
8928,鉅明,TPEx,8928.TWO,ESVUFR,上櫃,運動休閒,2001/02/02
8929,富堡,TPEx,8929.TWO,ESVUFR,上櫃,其他業,2000/11/30
8930,青鋼,TPEx,8930.TWO,ESVUFR,上櫃,鋼鐵工業,2000/12/06
8931,大汽電,TPEx,8931.TWO,ESVUFR,上櫃,油電燃氣業,2001/05/10
8932,智通*,TPEx,8932.TWO,ESVUFR,上櫃,數位雲端,2001/03/29
8933,愛地雅,TPEx,8933.TWO,ESVUFR,上櫃,運動休閒,2001/03/28
8935,邦泰,TPEx,8935.TWO,ESVUFR,上櫃,其他業,2002/03/26
8936,國統,TPEx,8936.TWO,ESVUFR,上櫃,其他業,2002/09/09
8937,合騏*,TPEx,8937.TWO,ESVUFR,上櫃,其他業,2002/10/29
8938,明安,TPEx,8938.TWO,ESVUFR,上櫃,運動休閒,2002/12/02
8941,關中,TPEx,8941.TWO,ESVUFR,上櫃,居家生活,2003/01/20
8942,森鉅,TPEx,8942.TWO,ESVUFR,上櫃,其他業,2003/05/16
9949,琉園,TPEx,9949.TWO,ESVUFR,上櫃,文化創意業,2003/11/21
9950,萬國通,TPEx,9950.TWO,ESVUFR,上櫃,塑膠工業,2004/02/17
9951,皇田,TPEx,9951.TWO,ESVUFR,上櫃,電機機械,2003/12/18
9960,邁達康,TPEx,9960.TWO,ESVUFR,上櫃,運動休閒,2004/12/06
9962,有益,TPEx,9962.TWO,ESVUFR,上櫃,鋼鐵工業,2006/07/10
